Unnamed: 0,images_path,masks_path
5846,d:\s3_dataset_entire\S3_entire-dataset\1690899812_f246b608be864ec591a208b1ece4e6c8\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1690899812_f246b608be864ec591a208b1ece4e6c8\mask\mask.png
5848,d:\s3_dataset_entire\S3_entire-dataset\1704722436_fd6638dcf4a84fc6be4ba745748df847\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704722436_fd6638dcf4a84fc6be4ba745748df847\mask\mask.png
5851,d:\s3_dataset_entire\S3_entire-dataset\1707733706_8c97800939a94316ad17a7beaa58737f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707733706_8c97800939a94316ad17a7beaa58737f\mask\mask.png
5854,d:\s3_dataset_entire\S3_entire-dataset\1692868411_f79e13c73b1c45b09858c52206aa3199\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1692868411_f79e13c73b1c45b09858c52206aa3199\mask\mask.png
5855,d:\s3_dataset_entire\S3_entire-dataset\1701165899_5bf7d76776604baea6979e425a12fb1f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701165899_5bf7d76776604baea6979e425a12fb1f\mask\mask.png
5859,d:\s3_dataset_entire\S3_entire-dataset\1705491716_b5f8d0ae48a6461c8510be88b715ad50\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705491716_b5f8d0ae48a6461c8510be88b715ad50\mask\mask.png
5861,d:\s3_dataset_entire\S3_entire-dataset\1709114369_0b14acc4b2b94be3852ee1304f4eec04\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709114369_0b14acc4b2b94be3852ee1304f4eec04\mask\mask.png
5862,d:\s3_dataset_entire\S3_entire-dataset\1698933439_b6757c2c0dcd4c5c91453c4921d98446\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698933439_b6757c2c0dcd4c5c91453c4921d98446\mask\mask.png
5863,d:\s3_dataset_entire\S3_entire-dataset\1702897708_284bb4e129fd4e5f843b311716f3a6f1\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702897708_284bb4e129fd4e5f843b311716f3a6f1\mask\mask.png
5865,d:\s3_dataset_entire\S3_entire-dataset\1712130859_136da9dc11e645e3810d3f74de7a0ffd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712130859_136da9dc11e645e3810d3f74de7a0ffd\mask\mask.png
5867,d:\s3_dataset_entire\S3_entire-dataset\1702481350_efc4a3a8ff0942c197690cacd6244f2e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702481350_efc4a3a8ff0942c197690cacd6244f2e\mask\mask.png
5868,d:\s3_dataset_entire\S3_entire-dataset\1702041647_583edeff6c9447ce9b370932e229c956\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702041647_583edeff6c9447ce9b370932e229c956\mask\mask.png
5871,d:\s3_dataset_entire\S3_entire-dataset\1692815749_8d838dd08e2d49bd9fce21015de45798\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1692815749_8d838dd08e2d49bd9fce21015de45798\mask\mask.png
5872,d:\s3_dataset_entire\S3_entire-dataset\1688120856_ea4fc44c1dc640fba367aad265dc4f7d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1688120856_ea4fc44c1dc640fba367aad265dc4f7d\mask\mask.png
5875,d:\s3_dataset_entire\S3_entire-dataset\1702553387_841758f9477d4eb89936e2693129aae5\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702553387_841758f9477d4eb89936e2693129aae5\mask\mask.png
5876,d:\s3_dataset_entire\S3_entire-dataset\1707378125_4d0f373e4dbd488dac6a35a8b30f032d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707378125_4d0f373e4dbd488dac6a35a8b30f032d\mask\mask.png
5877,d:\s3_dataset_entire\S3_entire-dataset\1708341788_8e9e1a5ac85543d18078869c49bd1ef9\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708341788_8e9e1a5ac85543d18078869c49bd1ef9\mask\mask.png
5887,d:\s3_dataset_entire\S3_entire-dataset\1710849167_995b324621a647c09d3f1e14defed7a0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710849167_995b324621a647c09d3f1e14defed7a0\mask\mask.png
5891,d:\s3_dataset_entire\S3_entire-dataset\1705649269_0a0c7825004a4c7f871e23e930238dec\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705649269_0a0c7825004a4c7f871e23e930238dec\mask\mask.png
5895,d:\s3_dataset_entire\S3_entire-dataset\1712133339_ddce3989fe934d5785e09def49556c76\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712133339_ddce3989fe934d5785e09def49556c76\mask\mask.png
5896,d:\s3_dataset_entire\S3_entire-dataset\1696926757_b6baf06296a54d3da99c0355b5b93967\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1696926757_b6baf06296a54d3da99c0355b5b93967\mask\mask.png
5901,d:\s3_dataset_entire\S3_entire-dataset\1697397032_e2c509482a9d4286966e8d1da311df83\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697397032_e2c509482a9d4286966e8d1da311df83\mask\mask.png
5910,d:\s3_dataset_entire\S3_entire-dataset\1713366431_fe60d82d61984f6d8be9230fce720709\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713366431_fe60d82d61984f6d8be9230fce720709\mask\mask.png
5913,d:\s3_dataset_entire\S3_entire-dataset\1689597866_0728b1f0051b42cc954e87190b7217f1\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689597866_0728b1f0051b42cc954e87190b7217f1\mask\mask.png
5915,d:\s3_dataset_entire\S3_entire-dataset\1700117769_e35122c653a546c6972e5c0cb365cf6f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700117769_e35122c653a546c6972e5c0cb365cf6f\mask\mask.png
5916,d:\s3_dataset_entire\S3_entire-dataset\1702641862_0464c13235194aaba4ef417f1a89a553\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702641862_0464c13235194aaba4ef417f1a89a553\mask\mask.png
5919,d:\s3_dataset_entire\S3_entire-dataset\1707215098_5be4c83183a647de8b63acba4f577fe0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707215098_5be4c83183a647de8b63acba4f577fe0\mask\mask.png
5921,d:\s3_dataset_entire\S3_entire-dataset\1699860924_b736176fa6ee4a1eb39c434a5fbc8ca3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1699860924_b736176fa6ee4a1eb39c434a5fbc8ca3\mask\mask.png
5927,d:\s3_dataset_entire\S3_entire-dataset\1703912040_b539003b818b4d1ca0407ae36fbd0f51\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703912040_b539003b818b4d1ca0407ae36fbd0f51\mask\mask.png
5930,d:\s3_dataset_entire\S3_entire-dataset\1701073294_534e59160831450cbaf8f51ed936e3ef\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701073294_534e59160831450cbaf8f51ed936e3ef\mask\mask.png
5933,d:\s3_dataset_entire\S3_entire-dataset\1688480343_483cef505814467b921978f13e446cfd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1688480343_483cef505814467b921978f13e446cfd\mask\mask.png
5939,d:\s3_dataset_entire\S3_entire-dataset\1709821632_aec25d6f40e14328a75796ed510b0f25\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709821632_aec25d6f40e14328a75796ed510b0f25\mask\mask.png
5940,d:\s3_dataset_entire\S3_entire-dataset\1695310976_43748f43f1ee4ec59decf106a1c2285f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1695310976_43748f43f1ee4ec59decf106a1c2285f\mask\mask.png
5941,d:\s3_dataset_entire\S3_entire-dataset\1703049280_b66f710493154ae1be9614b94977c85c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703049280_b66f710493154ae1be9614b94977c85c\mask\mask.png
5946,d:\s3_dataset_entire\S3_entire-dataset\1700835747_9813b1f1dac14f5db9f1ee8391554a42\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700835747_9813b1f1dac14f5db9f1ee8391554a42\mask\mask.png
5948,d:\s3_dataset_entire\S3_entire-dataset\1709805413_2f181b2170d94e8ebb74d9709c7b205c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709805413_2f181b2170d94e8ebb74d9709c7b205c\mask\mask.png
5951,d:\s3_dataset_entire\S3_entire-dataset\1697467106_f4b9e7eea34b4d4f901e3490885755ed\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697467106_f4b9e7eea34b4d4f901e3490885755ed\mask\mask.png
5958,d:\s3_dataset_entire\S3_entire-dataset\1703163337_7f578019ed1947eb9c4cba1d0dfdecda\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703163337_7f578019ed1947eb9c4cba1d0dfdecda\mask\mask.png
5962,d:\s3_dataset_entire\S3_entire-dataset\1703575133_8986aca4ea9d4c089d97cacf3c8a2fe4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703575133_8986aca4ea9d4c089d97cacf3c8a2fe4\mask\mask.png
5963,d:\s3_dataset_entire\S3_entire-dataset\1709818192_271e1b96a5054a7faad1febd7f8c8ca4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709818192_271e1b96a5054a7faad1febd7f8c8ca4\mask\mask.png
5965,d:\s3_dataset_entire\S3_entire-dataset\1700764790_ec584acce8c5475fa6e104534e176364\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700764790_ec584acce8c5475fa6e104534e176364\mask\mask.png
5969,d:\s3_dataset_entire\S3_entire-dataset\1705435987_7764d1c47c8a43e7a1ee4ebf11711f6a\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705435987_7764d1c47c8a43e7a1ee4ebf11711f6a\mask\mask.png
5970,d:\s3_dataset_entire\S3_entire-dataset\1706102468_217667b4bcf445319cbf6359c098efcb\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706102468_217667b4bcf445319cbf6359c098efcb\mask\mask.png
5971,d:\s3_dataset_entire\S3_entire-dataset\1701075345_2655dd0182fc4b399c71f5df4c84fa17\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701075345_2655dd0182fc4b399c71f5df4c84fa17\mask\mask.png
5975,d:\s3_dataset_entire\S3_entire-dataset\1711623643_11d4cd8e0bd543428f45e85d66936924\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1711623643_11d4cd8e0bd543428f45e85d66936924\mask\mask.png
5976,d:\s3_dataset_entire\S3_entire-dataset\1689282008_f13781a45c2f404cb116a630f7f18014\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689282008_f13781a45c2f404cb116a630f7f18014\mask\mask.png
5977,d:\s3_dataset_entire\S3_entire-dataset\1707765997_ffef4012b38e482793e351f907587ae5\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707765997_ffef4012b38e482793e351f907587ae5\mask\mask.png
5981,d:\s3_dataset_entire\S3_entire-dataset\1699367337_750b694510964d41bbf43bf4f23599dd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1699367337_750b694510964d41bbf43bf4f23599dd\mask\mask.png
5984,d:\s3_dataset_entire\S3_entire-dataset\1711006525_af3aff7abe13463b8d5e86d99addfdce\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1711006525_af3aff7abe13463b8d5e86d99addfdce\mask\mask.png
5988,d:\s3_dataset_entire\S3_entire-dataset\1706873551_b7b0ad672def44168c021bec9d34c0cc\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706873551_b7b0ad672def44168c021bec9d34c0cc\mask\mask.png
5989,d:\s3_dataset_entire\S3_entire-dataset\1708952752_01821dd3ccce4e6b9438e09bd3d70832\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708952752_01821dd3ccce4e6b9438e09bd3d70832\mask\mask.png
5992,d:\s3_dataset_entire\S3_entire-dataset\1701089998_95d0a92748f043199832a00d3e2395c7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701089998_95d0a92748f043199832a00d3e2395c7\mask\mask.png
5993,d:\s3_dataset_entire\S3_entire-dataset\1703243073_90a1a3ff5f6d4273b90f21942e4b0e28\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703243073_90a1a3ff5f6d4273b90f21942e4b0e28\mask\mask.png
5996,d:\s3_dataset_entire\S3_entire-dataset\1693078609_ba7243fcb0cf4062a3901872714deadf\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1693078609_ba7243fcb0cf4062a3901872714deadf\mask\mask.png
5997,d:\s3_dataset_entire\S3_entire-dataset\1689285283_2fb1601b1df94f9f950af7a21fc5712f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689285283_2fb1601b1df94f9f950af7a21fc5712f\mask\mask.png
5999,d:\s3_dataset_entire\S3_entire-dataset\1701174732_b23e72c2ac9f46e2ab1f40da1323ef50\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701174732_b23e72c2ac9f46e2ab1f40da1323ef50\mask\mask.png
6001,d:\s3_dataset_entire\S3_entire-dataset\1703618058_869f030bf34b4deaa8fd523e9cebf2f0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703618058_869f030bf34b4deaa8fd523e9cebf2f0\mask\mask.png
6002,d:\s3_dataset_entire\S3_entire-dataset\1690808269_f33b4e035694400195f3316f26c038e2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1690808269_f33b4e035694400195f3316f26c038e2\mask\mask.png
6003,d:\s3_dataset_entire\S3_entire-dataset\1694686227_53368a8f46284febb1e67ecd99685f17\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1694686227_53368a8f46284febb1e67ecd99685f17\mask\mask.png
6007,d:\s3_dataset_entire\S3_entire-dataset\1706084954_c7029cf557584ba29d0a3f265623b45b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706084954_c7029cf557584ba29d0a3f265623b45b\mask\mask.png
6008,d:\s3_dataset_entire\S3_entire-dataset\1704979693_3d7144c0a8c44eb6951a7b5c9a025b7f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704979693_3d7144c0a8c44eb6951a7b5c9a025b7f\mask\mask.png
6010,d:\s3_dataset_entire\S3_entire-dataset\1706013829_7776dfc0d2dc4ac3a435dc6fda8062aa\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706013829_7776dfc0d2dc4ac3a435dc6fda8062aa\mask\mask.png
6011,d:\s3_dataset_entire\S3_entire-dataset\1707215588_8af7f3f8dba94b77ba2bd6ca54645457\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707215588_8af7f3f8dba94b77ba2bd6ca54645457\mask\mask.png
6017,d:\s3_dataset_entire\S3_entire-dataset\1707307527_af5163f4d81e4f99b2055c8d8e40f38c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707307527_af5163f4d81e4f99b2055c8d8e40f38c\mask\mask.png
6022,d:\s3_dataset_entire\S3_entire-dataset\1703583551_1eebd8a72050427a994bfb5986b575c0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703583551_1eebd8a72050427a994bfb5986b575c0\mask\mask.png
6024,d:\s3_dataset_entire\S3_entire-dataset\1701081147_b364c792765547af91626c9603a77b44\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701081147_b364c792765547af91626c9603a77b44\mask\mask.png
6028,d:\s3_dataset_entire\S3_entire-dataset\1700766461_8e9087c033dc4cc69d7f548e65f29012\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700766461_8e9087c033dc4cc69d7f548e65f29012\mask\mask.png
6029,d:\s3_dataset_entire\S3_entire-dataset\1702317310_3b62f7350ec74763a0a517f416cd69da\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702317310_3b62f7350ec74763a0a517f416cd69da\mask\mask.png
6030,d:\s3_dataset_entire\S3_entire-dataset\1703773585_9a5f91a86e024ebfa458742503e7bded\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703773585_9a5f91a86e024ebfa458742503e7bded\mask\mask.png
6033,d:\s3_dataset_entire\S3_entire-dataset\1702636816_e743893592da40e6aa37cd3236b016f7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702636816_e743893592da40e6aa37cd3236b016f7\mask\mask.png
6037,d:\s3_dataset_entire\S3_entire-dataset\1702038679_89116a16ad6c4ad0abc7e3851200a904\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702038679_89116a16ad6c4ad0abc7e3851200a904\mask\mask.png
6038,d:\s3_dataset_entire\S3_entire-dataset\1709819088_55dd88fcd52c4e19b4804a94a36da399\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709819088_55dd88fcd52c4e19b4804a94a36da399\mask\mask.png
6040,d:\s3_dataset_entire\S3_entire-dataset\1704358492_8521c1b842424e6e956bfb2a0ed5c57e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704358492_8521c1b842424e6e956bfb2a0ed5c57e\mask\mask.png
6043,d:\s3_dataset_entire\S3_entire-dataset\1712758139_f2435fcfaf9349598e00b39f4395fbeb\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712758139_f2435fcfaf9349598e00b39f4395fbeb\mask\mask.png
6046,d:\s3_dataset_entire\S3_entire-dataset\1705477458_4740e0e52d2343fb88856e2fc6e09a94\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705477458_4740e0e52d2343fb88856e2fc6e09a94\mask\mask.png
6050,d:\s3_dataset_entire\S3_entire-dataset\1707918450_58771858482a4871ab84bc4043a46d61\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707918450_58771858482a4871ab84bc4043a46d61\mask\mask.png
6051,d:\s3_dataset_entire\S3_entire-dataset\1693479905_1692c9dc494c48d58dead39908262498\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1693479905_1692c9dc494c48d58dead39908262498\mask\mask.png
6054,d:\s3_dataset_entire\S3_entire-dataset\1705657560_a4372b90db674e2c80f5826d2372ae00\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705657560_a4372b90db674e2c80f5826d2372ae00\mask\mask.png
6055,d:\s3_dataset_entire\S3_entire-dataset\1697438820_ba9a10e1aadb40138f96359cfc96847e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697438820_ba9a10e1aadb40138f96359cfc96847e\mask\mask.png
6057,d:\s3_dataset_entire\S3_entire-dataset\1696855363_49d781a81cda43d0b09580081e36e247\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1696855363_49d781a81cda43d0b09580081e36e247\mask\mask.png
6058,d:\s3_dataset_entire\S3_entire-dataset\1698763094_d1c45f3a9f784bb4944591e1d919ab89\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698763094_d1c45f3a9f784bb4944591e1d919ab89\mask\mask.png
6060,d:\s3_dataset_entire\S3_entire-dataset\1689853155_c390412197d44bcfb288105d9cad3dd7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689853155_c390412197d44bcfb288105d9cad3dd7\mask\mask.png
6062,d:\s3_dataset_entire\S3_entire-dataset\1689284555_4181eb1e4637486f892ec501a7ea4740\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689284555_4181eb1e4637486f892ec501a7ea4740\mask\mask.png
6065,d:\s3_dataset_entire\S3_entire-dataset\1705069777_a66b09041a3e403b96b1f43787b4cb3b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705069777_a66b09041a3e403b96b1f43787b4cb3b\mask\mask.png
6066,d:\s3_dataset_entire\S3_entire-dataset\1698662054_47cc5d6c77d44c6ebaa17c634df746cd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698662054_47cc5d6c77d44c6ebaa17c634df746cd\mask\mask.png
6070,d:\s3_dataset_entire\S3_entire-dataset\1707376745_ea488b592ff949b5b6b1237dca33d05a\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707376745_ea488b592ff949b5b6b1237dca33d05a\mask\mask.png
6072,d:\s3_dataset_entire\S3_entire-dataset\1698235034_a737033c581648d49ef98c0c44c4e3fc\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698235034_a737033c581648d49ef98c0c44c4e3fc\mask\mask.png
6073,d:\s3_dataset_entire\S3_entire-dataset\1712229197_62cfe8afcc794e5788c4295c247e4943\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712229197_62cfe8afcc794e5788c4295c247e4943\mask\mask.png
6074,d:\s3_dataset_entire\S3_entire-dataset\1702960184_af8c9cff5843474c8fa2b425a4a0c0e9\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702960184_af8c9cff5843474c8fa2b425a4a0c0e9\mask\mask.png
6075,d:\s3_dataset_entire\S3_entire-dataset\1705512451_fb37ed1fc6de47489630f6e563551b08\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705512451_fb37ed1fc6de47489630f6e563551b08\mask\mask.png
6078,d:\s3_dataset_entire\S3_entire-dataset\1700821031_c79fbd2c15384e39a21e15cf5a1c40a4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700821031_c79fbd2c15384e39a21e15cf5a1c40a4\mask\mask.png
6079,d:\s3_dataset_entire\S3_entire-dataset\1697544063_41744f52649149c5a0a3915ee9dfdf61\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697544063_41744f52649149c5a0a3915ee9dfdf61\mask\mask.png
6080,d:\s3_dataset_entire\S3_entire-dataset\1703670684_8ae038d22f11488da02c745786add1f3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703670684_8ae038d22f11488da02c745786add1f3\mask\mask.png
6085,d:\s3_dataset_entire\S3_entire-dataset\1700846662_f22926b735f148f3a3c76cd26a4a04f0\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700846662_f22926b735f148f3a3c76cd26a4a04f0\mask\mask.png
6087,d:\s3_dataset_entire\S3_entire-dataset\1713159048_cf51d4c6163046049c8a421909334061\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713159048_cf51d4c6163046049c8a421909334061\mask\mask.png
6088,d:\s3_dataset_entire\S3_entire-dataset\1702290093_178a16bb07664be0b8892a8de83752ee\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702290093_178a16bb07664be0b8892a8de83752ee\mask\mask.png
6089,d:\s3_dataset_entire\S3_entire-dataset\1704429137_7e03afac586a44afbec927c29ac5a178\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704429137_7e03afac586a44afbec927c29ac5a178\mask\mask.png
6093,d:\s3_dataset_entire\S3_entire-dataset\1697453959_a0aa1764b73e4ac5b6f723769bccb563\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697453959_a0aa1764b73e4ac5b6f723769bccb563\mask\mask.png
6095,d:\s3_dataset_entire\S3_entire-dataset\1702292182_7787612aeaf64dbfb76bcd154de2f9dd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702292182_7787612aeaf64dbfb76bcd154de2f9dd\mask\mask.png
